smiles,chembl_id,potency,pec50,category
Cc1cc(\C=C\2/SC(=S)NC2=O)c(C)n1c3ccccc3,CHEMBL1491957,67568,4.17025893591917,inactive
CC1=NN(C(=O)c2ccccc12)c3ccc(Br)cc3,CHEMBL1492240,67595,4.1700854276193,inactive
Cc1ccc(cc1)c2cc3nc(C)cc(C)n3n2,CHEMBL1492665,67547,4.17039393476006,inactive
CC(C)c1ccc(cc1)N2C=NN(C2=O)c3ncccc3[N+](=O)[O-],CHEMBL1493488,67529,4.17050968146148,inactive
CC(C)C[C@H](NC(=O)OCC1c2ccccc2c3ccccc13)C(=O)O,CHEMBL149394,67541,4.17043251356636,inactive
CCOC(=O)c1csc(n1)c2sccc2Br,CHEMBL1494595,67602,4.17004045529927,inactive
Nc1nn(cc1c2ccc(Cl)cc2)c3cccc(F)n3,CHEMBL1497197,67595,4.1700854276193,inactive
Cc1ccc(O)c(c1)c2onc(c2)c3ccc(F)cc3,CHEMBL1497784,67485,4.17079274777875,inactive
O=C(NCCCn1ccnc1)c2cc(on2)c3cccs3,CHEMBL1499860,67532,4.1704903882022,inactive
Cc1ccc(cc1)c2cn3cccnc3n2,CHEMBL1499883,67635,4.16982850563775,inactive
Cc1cc(ccc1O)N=Nc2ccc3ccccc3c2,CHEMBL1500051,67615,4.16995694762964,inactive
O=C1N(N=Cc2ccccc12)c3ccc4ccccc4c3,CHEMBL1500543,67541,4.17043251356636,inactive
Cc1ccc2[nH]c(CSc3nc(C)cc(C)c3C#N)nc2c1,CHEMBL1501374,67547,4.17039393476006,inactive
Cc1ccc(C)c(NC(=O)c2ccc3ccccc3n2)c1,CHEMBL1501872,67535,4.17047109579997,inactive
CN1\C(=C/C(=O)c2cccs2)\Sc3ccccc13,CHEMBL1502284,67527,4.17052254411051,inactive
Cc1ccc(CNC2=Nc3ccccc3CS2)cc1,CHEMBL1502635,67537,4.17045823467458,inactive
Brc1ccc(cc1)N2N=Cc3ccccc3C2=O,CHEMBL1503053,67535,4.17047109579997,inactive
Oc1ccccc1c2cc([nH]n2)c3ccc(F)cc3,CHEMBL1503720,67561,4.1703039308703,inactive
COc1cccc(c1)c2noc(n2)c3cccs3,CHEMBL1504089,67602,4.17004045529927,inactive
Cc1ccnc(NC(=S)NC(=O)c2cccs2)c1,CHEMBL1504426,67525,4.17053540714051,inactive
O=C(c1cccs1)c2ccc(s2)c3cccs3,CHEMBL1505809,67532,4.1704903882022,inactive
NN1C(=O)c2c3CCCCc3sc2N=C1c4cccs4,CHEMBL1507474,67530,4.17050325027982,inactive
CCOC(=O)\C(=C/C=C1C=CN(CC=C)C=C1)\C#N,CHEMBL1508357,67547,4.17039393476006,inactive
COc1ccc(cc1)C2=CC(=O)c3ccccc3S2,CHEMBL1508377,67541,4.17043251356636,inactive
Cc1ccc(cc1)c2nnc(NC3CCCC3)s2,CHEMBL1508551,67581,4.17017538623279,inactive
CN1C(=O)C=C(NC(=O)CCC2CCCCC2)N(C)C1=O,CHEMBL1508760,67535,4.17047109579997,inactive
Cc1ccnc(NC(=O)C2CCN(CC2)S(=O)(=O)c3c(C)c(C)cc(C)c3C)c1,CHEMBL1509868,67568,4.17025893591917,inactive
Cc1ccc(c(O)c1)c2cc([nH]n2)c3ccc(F)cc3,CHEMBL1510116,67535,4.17047109579997,inactive
COc1ccc(c(OC)c1)c2csc(n2)c3ccccc3,CHEMBL1510925,67547,4.17039393476006,inactive
OCc1ccc(cc1)N=Nc2ccccc2,CHEMBL1514091,67541,4.17043251356636,inactive
CN(C)c1ccc(cc1)N=Nc2ccccc2Br,CHEMBL1514592,67531,4.17049681919339,inactive
Clc1ccccc1c2onc(c2)C(=O)N3CCCC3,CHEMBL1517002,67500,4.17069622716898,inactive
COc1ccc2C(=O)C(=COc2c1)c3nc(C)cs3,CHEMBL1518550,67541,4.17043251356636,inactive
Cc1cccc(Nc2[nH]nc(C)c2[N+](=O)[O-])c1,CHEMBL1519868,67547,4.17039393476006,inactive
COc1cccc(NC(=O)n2ncc3c(C)cccc23)c1,CHEMBL1520803,67512,4.17061902612319,inactive
Oc1ccccc1C(=O)Nc2ccc3ccccc3c2,CHEMBL1522279,67602,4.17004045529927,inactive
Cc1ccc(cc1)c2onc(c2)c3ccccc3,CHEMBL1522470,67504,4.17067049196219,inactive
CCCCCc1nnc(NC(=O)C2=COCCO2)s1,CHEMBL1522569,67581,4.17017538623279,inactive
COCCNC(=O)\C(=C\c1cc(C)n(c1C)c2ccc(C)cc2)\C#N,CHEMBL1523538,67529,4.17050968146148,inactive
Cc1ccc(cc1)C(=N)NOC(=O)c2cccs2,CHEMBL1523974,67554,4.17034893048361,inactive
Cc1ccnc(NC(=O)CCNS(=O)(=O)c2ccc(C)c(C)c2)c1,CHEMBL1523998,67568,4.17025893591917,inactive
Fc1ccc2c(Cl)c(sc2c1)C(=O)NC3=NCCS3,CHEMBL1527187,67622,4.16991198861138,inactive
Cc1cccc(Nc2nc(cs2)c3ccccc3)n1,CHEMBL1527473,67541,4.17043251356636,inactive
CCc1ccc(cc1)C2CC(=NN2S(=O)(=O)C)c3occc3,CHEMBL1527492,67528,4.17051611273837,inactive
Cc1ccc(cc1)N=Nc2cc(C)ccc2N,CHEMBL1527992,67506,4.17065762493066,inactive
Cc1ccc2oc(nc2c1)c3cccc(N)c3,CHEMBL1528414,67602,4.17004045529927,inactive
O=C1\C(=C/c2cccs2)\Sc3ccc4ccccc4c13,CHEMBL1529876,67537,4.17045823467458,inactive
Br.CN1C(=N)N(CC(=O)c2ccccc2)c3ccccc13,CHEMBL1530011,67460,4.17095366314682,inactive
CCOC(=O)c1sc2nc(ccc2c1N)c3ccccc3,CHEMBL1531311,67541,4.17043251356636,inactive
CC(C)N(CCO)Cc1nc(oc1C)c2ccc(cc2)c3ccccc3,CHEMBL1531990,67541,4.17043251356636,inactive
COc1cc(\C=C\2/C(=O)N=C3SC(=NN3C2=N)c4ccc(C)cc4)ccc1O,CHEMBL1532268,67536,4.17046466518967,inactive
Cc1onc(NC(=O)CSc2nc3CCCc3cc2C#N)c1,CHEMBL1534012,67588,4.17013040459682,inactive
COc1ccccc1Nc2nc(cs2)c3cccs3,CHEMBL1534488,67535,4.17047109579997,inactive
Clc1ccc(NC(=O)COc2ccccc2Cl)nc1,CHEMBL1534496,67526,4.17052897557789,inactive
Brc1oc(cc1)C(=O)Nc2ccc3ccccc3c2,CHEMBL1537782,67554,4.17034893048361,inactive
COc1ccc2oc(C(=O)Nc3ccccn3)c(C)c2c1,CHEMBL1538677,67535,4.17047109579997,inactive
Brc1oc(cc1)c2noc(n2)c3ccccc3,CHEMBL1538973,67608,4.17000191130262,inactive
c1ccc(nc1)c2ccc(s2)c3ccccn3,CHEMBL1539457,67520,4.1705675663824,inactive
Cc1cccc(c1)c2cc3c(N=O)c4ccccc4c3[nH]n2,CHEMBL1540089,67519,4.17057399851655,inactive
Cc1cc(C(=O)CSc2cccc[n+]2[O-])c(C)n1c3ccccc3,CHEMBL1540747,67533,4.17048395730623,inactive
CCN(CC)S(=O)(=O)c1ccc(cc1)C(=O)OCC(=O)Nc2ccc(cc2)c3nc4ccc(C)cc4s3,CHEMBL1541744,67527,4.17052254411051,inactive
CC1=CN2C(=NC(=O)\C(=C/c3occc3)\C2=N)S1,CHEMBL1541933,67489,4.17076700685194,inactive
Cc1ccc(Nc2ncccc2C(=O)N)cc1,CHEMBL1542516,67441,4.17107599871454,inactive
Cc1ccc(cc1)c2nc(O)c3sccc3n2,CHEMBL1543482,67516,4.17059329549061,inactive
Cn1c(nc2cc3ccccc3cc12)c4occc4,CHEMBL1543818,67527,4.17052254411051,inactive
N(c1ccccc1)c2nc(ns2)c3ccccc3,CHEMBL1544489,67574,4.17022037252817,inactive
CCOC(=O)c1cnc(SCCc2ccccc2)nc1N,CHEMBL1545002,67547,4.17039393476006,inactive
Cc1cc(N2CCOCC2)n3ncc(c4ccccc4)c3n1,CHEMBL1545542,67537,4.17045823467458,inactive
COCCNC(=O)\C(=C\c1cc(C)n(C2CCCCC2)c1C)\C#N,CHEMBL1545616,67509,4.17063832509811,inactive
Brc1oc(cc1)c2noc(n2)c3ccccn3,CHEMBL1546709,67498,4.17070909534426,inactive
Cc1ccc2[nH]c(nc2c1)c3sc4nc(C)cc(C)c4c3N,CHEMBL1548075,67485,4.17079274777875,inactive
Cc1ccc2[nH]c(nc2c1)c3sc4nc(C)ccc4c3N,CHEMBL1548093,67527,4.17052254411051,inactive
Cc1cc(C)nc(n1)n2nc(C)c(Sc3ccc(F)cc3)c2N,CHEMBL1548142,67520,4.1705675663824,inactive
Nc1nn(cc1c2ccccc2)c3cccc(F)n3,CHEMBL1549037,67459,4.17096010100186,inactive
Clc1cccc(c1)c2oc(nn2)c3ccccc3,CHEMBL1549430,67537,4.17045823467458,inactive
Cc1ccc(NC(=NC(=NS(=O)(=O)c2ccccc2)c3ccccc3)S)cc1,CHEMBL1550039,67533,4.17048395730623,inactive
C(Sc1ccc(nn1)c2cccs2)c3ccccc3,CHEMBL1556139,67533,4.17048395730623,inactive
Nc1nc(nc2sc3CCCCc3c12)c4ccccc4,CHEMBL1556240,67489,4.17076700685194,inactive
CN(C)\C(=C\C(=O)c1sccc1Cl)\C,CHEMBL1556248,67595,4.1700854276193,inactive
CC1CCc2c(C1)sc(NC(=O)C3=COCCO3)c2C(=O)N,CHEMBL1556832,67541,4.17043251356636,inactive
Clc1ccc(cc1)c2oc(cc2)C(=S)N3CCCCC3,CHEMBL1557668,67497,4.17071552957489,inactive
[O-][N+](=O)c1[nH]nc(C(=O)Nc2ccn(Cc3ccccc3)n2)c1Cl,CHEMBL1558024,67547,4.17039393476006,inactive
O=C1N2CCCC2=Nc3sc(cc13)c4ccccc4,CHEMBL1559500,67487,4.17077987712463,inactive
C(NC1=Nc2ccccc2CS1)c3ccccn3,CHEMBL1560799,67539,4.17044537393006,inactive
COc1ccc(cc1)c2cn3ccc4ccccc4c3n2,CHEMBL1561928,67547,4.17039393476006,inactive
Cc1ccc(OCc2ccc(Br)cc2)c(n1)[N+](=O)[O-],CHEMBL1562707,67536,4.17046466518967,inactive
Nc1c2CCCCCc2nc3sc4CCCCc4c13,CHEMBL1564717,67554,4.17034893048361,inactive
Oc1ccccc1c2cc([nH]n2)c3ccc4OCCOc4c3,CHEMBL1567097,67554,4.17034893048361,inactive
O=C1C(C(=O)c2ccccc12)c3nccc4ccccc34,CHEMBL1567593,67538,4.17045180425472,inactive
CCc1ccc(NC(=O)c2cnn3ccccc23)cc1,CHEMBL1571647,67533,4.17048395730623,inactive
Cc1cc(c2ccccc2)n3ncc(c4ccccc4)c3n1,CHEMBL1573261,67541,4.17043251356636,inactive
CCNC(=NNC(=O)c1cc(nc2ccccc12)c3ccc(OCC)cc3)S,CHEMBL1573883,67541,4.17043251356636,inactive
Cc1ccc(cc1)c2n[nH]c(Nc3ccccc3)n2,CHEMBL1574587,67536,4.17046466518967,inactive
Fc1cccc(N\C=C/C(=O)c2cccs2)c1,CHEMBL1575926,67526,4.17052897557789,inactive
Cc1cnc(NC(=O)c2sc3ccccc3c2Cl)s1,CHEMBL1575970,67536,4.17046466518967,inactive
Cc1nc(cs1)c2ccc(NC(=O)c3oc(Br)cc3)cc2,CHEMBL1576009,67588,4.17013040459682,inactive
COc1ccc(OC2=C(Br)C(=O)N(N=C2)c3ccccc3)cc1,CHEMBL1576873,67525,4.17053540714051,inactive
Cc1ccc(N\C=C(\C#N)/c2ccsc2)cc1C,CHEMBL1577200,67529,4.17050968146148,inactive
Cc1ccsc1C(=O)OCc2csc(n2)c3ccccc3,CHEMBL1577977,67532,4.1704903882022,inactive
CC(C)(C)NC(=O)NC(=O)COc1ccc(Br)cc1Br,CHEMBL1578840,67532,4.1704903882022,inactive
CN1C(=O)C(=Nc2ccccc12)\C=C\c3ccccc3,CHEMBL1581590,67568,4.17025893591917,inactive
Oc1ccccc1c2cc([nH]n2)c3ccc(Cl)cc3,CHEMBL1582176,67541,4.17043251356636,inactive
Fc1ccc(N\C=C\C(=O)c2occc2)cc1Cl,CHEMBL1582368,67538,4.17045180425472,inactive
OC(=O)c1cc([nH]n1)c2cccs2,CHEMBL1582772,67554,4.17034893048361,inactive
Cc1ccc(Nc2ncccc2C(=O)N)cc1[N+](=O)[O-],CHEMBL1583290,67615,4.16995694762964,inactive
Cc1cc(cs1)C(=O)NC2=NCCS2,CHEMBL1584663,67477,4.17084423420989,inactive
COc1cccc(c1)c2oc3ccc(C)cc3n2,CHEMBL1585105,67554,4.17034893048361,inactive
CN1\C(=C\C(=O)c2cccs2)\Sc3ccccc13,CHEMBL1585127,67541,4.17043251356636,inactive
CN1C(=O)C=C(NC(=O)CCc2ccccc2)N(C)C1=O,CHEMBL1585607,67529,4.17050968146148,inactive
CCOC(=O)c1sc2nc3CC(C)(CC)OCc3cc2c1N,CHEMBL1585720,67532,4.1704903882022,inactive
[O-][N+](=O)c1cccnc1NCCNc2ncc(cc2Cl)C(F)(F)F,CHEMBL1586735,67531,4.17049681919339,inactive
CN1C(=O)C(=C(C1=O)c2ccccc2)Nc3ccccc3,CHEMBL158781,850,6.07058107428571,active
Cc1csc(NC(=O)c2oc3ccccc3c2C)n1,CHEMBL1590576,67554,4.17034893048361,inactive
Oc1cccnc1NC(=O)c2ccc(cc2)C(=O)c3ccccc3,CHEMBL1592550,67547,4.17039393476006,inactive
N(c1ccccn1)c2nc(cs2)c3cccs3,CHEMBL1594218,67530,4.17050325027982,inactive
Fc1ccccc1c2onc(n2)c3ccccc3,CHEMBL1596248,67529,4.17050968146148,inactive
Cc1ccc2[nH]c(CSc3nc(C)ccc3C#N)nc2c1,CHEMBL1597322,67541,4.17043251356636,inactive
Cc1ccc(cc1Cl)N2N=Cc3ccccc3C2=O,CHEMBL1598568,67581,4.17017538623279,inactive
COc1ccccc1C(=O)NC(=S)Nc2cccnc2Cl,CHEMBL1600867,67547,4.17039393476006,inactive
CN(C)c1ccc(Nc2nc(cs2)c3cccnc3)cc1,CHEMBL1600947,67541,4.17043251356636,inactive
CCc1ccc(NC(=O)Nc2ccsc2C(=O)OC)cc1,CHEMBL1601293,67537,4.17045823467458,inactive
C1[C@@H](N=C2Sc3ccccc3N12)c4ccccc4,CHEMBL1602198,67135,4.17305100674707,inactive
Cc1cc(N=Nc2ccc(C)c(c2)N=Nc3cc(C)c(N)cc3N)c(N)cc1N,CHEMBL1602553,67521,4.17056113434351,inactive
Cc1ccc(CSc2nc3cc[nH]cc3n2)cc1,CHEMBL1602614,67507,4.17065119155784,inactive
NC(=O)c1c2CCCc2sc1NC(=O)c3ccc(F)cc3,CHEMBL1604431,67491,4.17075413696063,inactive
Clc1ccc(nc1)N(C(=O)c2c(Cl)nc3sccn23)C(=O)c4c(Cl)nc5sccn45,CHEMBL1604441,67540,4.17043894370061,inactive
Oc1ccc(cc1)c2nccc(n2)c3cccs3,CHEMBL1604911,67588,4.17013040459682,inactive
Cc1ccc(cc1)S(=O)(=O)NC(=NC(=Nc2ccccc2)S)c3ccccc3,CHEMBL1605528,67541,4.17043251356636,inactive
Cc1cc(C(=O)CN2N=Nc3ccccc3C2=O)c(C)n1Cc4cccs4,CHEMBL1606030,67554,4.17034893048361,inactive
COc1cccc(c1)c2onc(n2)c3ccccc3,CHEMBL1607866,67561,4.1703039308703,inactive
COc1ccccc1c2onc(n2)c3cccc(C)c3,CHEMBL1608208,67531,4.17049681919339,inactive
Cc1nn(c(C)c1Br)c2nnc(NC3CCCCC3)nn2,CHEMBL1609096,67554,4.17034893048361,inactive
[O-][N+](=O)c1ccc2Nc3nc4ccccc4nc3Nc2c1,CHEMBL1613378,67492,4.170747702158,inactive
Cc1cc(c2ccncc2)n3ncc(c4ccccc4)c3n1,CHEMBL1624043,67568,4.17025893591917,inactive
Clc1ccc(Nc2ccc3ccccc3n2)cc1,CHEMBL1644341,67486,4.17078631240401,inactive
Nc1ncnc2c1c(C#N)c(Br)n2C3OC(CO)C(O)C3O,CHEMBL16482,67481,4.17081849023134,inactive
COc1cc(\C=C\2/SC(=O)NC2=O)ccc1Oc3ccc(cc3C(F)(F)F)C#N,CHEMBL1671971,8300,5.08092190762393,inactive
Cc1cc(C(=O)COC(=O)c2cccnc2Cl)c(C)n1C,CHEMBL1701346,67541,4.17043251356636,inactive
Nc1ccc2c(Cc3cc(N)c(Cl)cc23)c1,CHEMBL1701551,67414,4.17124990329603,inactive
Cc1cc2NP(=S)(Nc2cc1C)c3ccccc3,CHEMBL1701614,67615,4.16995694762964,inactive
ClCCN(CCCl)P1(=O)Nc2ccccc2N1,CHEMBL1703352,67517,4.17058686307066,inactive
Fc1ccccc1CSc2ncnc3c2ncn3C4CCCCO4,CHEMBL1704014,67561,4.1703039308703,inactive
O=C1C(=C2CCc3ccccc23)Cc4ccccc14,CHEMBL1704270,67439,4.17108887814758,inactive
Fc1ccc(cc1)c2oc(nn2)c3ccc4ccccc4c3,CHEMBL1706367,67508,4.17064475828033,inactive
Clc1ccc(C=Cc2ccccn2)c(Cl)c1,CHEMBL1706710,67602,4.17004045529927,inactive
O=C(CC(=O)c1cccs1)c2ccncc2,CHEMBL1706867,67534,4.17047752650549,inactive
CC1CCC(CC1)NC(=O)c2cccn2C,CHEMBL1707820,67595,4.1700854276193,inactive
OC(c1ccc(NS(=O)(=O)c2cccc3ccccc23)cc1)(C(F)(F)F)C(F)(F)F,CHEMBL1709579,5700,5.24412514432751,inactive
Fc1ccc(N\C=C\C(=O)c2cccs2)cc1,CHEMBL1712093,67602,4.17004045529927,inactive
OC(c1ccc(NS(=O)(=O)c2ccc(Cl)c3nonc23)cc1)(C(F)(F)F)C(F)(F)F,CHEMBL1712120,12000,4.92081875395238,inactive
C1Oc2ccccc2C3=NN(CC13)c4ccccc4,CHEMBL1712280,67432,4.17113395917131,inactive
CSc1ccc(cc1)C2NN=C(S2)c3ccccc3,CHEMBL1713443,67581,4.17017538623279,inactive
C(=Cc1nccc2ccccc12)c3c[nH]c4ccccc34,CHEMBL1714689,67442,4.17106955914125,inactive
CC(=O)n1nc(cc1c2ccccc2)c3ccccc3,CHEMBL1715648,67460,4.17095366314682,inactive
Cc1ccc(cc1)c2oc(nn2)c3cccc4ccccc34,CHEMBL1716745,67491,4.17075413696063,inactive
Oc1ccccc1c2cc([nH]n2)c3ccccc3,CHEMBL1718182,67399,4.17134654705079,inactive
CC(C)(C)c1ccc(cc1)S(=O)(=O)Nc2ccc(cc2)C(O)(C(F)(F)F)C(F)(F)F,CHEMBL1718444,20000,4.69897000433602,inactive
CNc1ccc(C=C2C=Cc3ccccc23)cc1,CHEMBL1718915,67622,4.16991198861138,inactive
O=C(CSc1nnc(NCc2occc2)s1)N3CCNC3=O,CHEMBL1719193,67538,4.17045180425472,inactive
Br.CN1C(=N)N(CC(=O)c2ccc(Br)cc2)c3ccccc13,CHEMBL1719341,67529,4.17050968146148,inactive
Cc1nc2[nH]c(nc2cc1Br)c3cccs3,CHEMBL1723730,67527,4.17052254411051,inactive
CCCCSc1ncnc2c1ncn2C3CCCCO3,CHEMBL1725488,67448,4.17103092370656,inactive
OC(c1ccc(NS(=O)(=O)c2cccc3cccnc23)cc1)(C(F)(F)F)C(F)(F)F,CHEMBL1727326,6000,5.22184874961636,inactive
Cn1cccc1C(=O)OCC(=O)Nc2sccc2C#N,CHEMBL1727931,67538,4.17045180425472,inactive
CC(C)c1ccc(C=NNc2ccc(cn2)[N+](=O)[O-])cc1,CHEMBL1728782,67629,4.16986703424688,inactive
ON=C(CCc1ccccc1)c2ccccc2,CHEMBL1731162,67478,4.17083779807218,inactive
Cc1ccccc1N=Nc2c(O)[nH]c3ccccc23,CHEMBL1731797,67462,4.17094078772303,inactive
O=C(CSc1nncs1)Nc2sccc2C#N,CHEMBL1734013,67507,4.17065119155784,inactive
Cc1ccc(NC(=S)NC(=O)C2CCCC2)c(Br)c1,CHEMBL1734929,67547,4.17039393476006,inactive
COc1cccc(c1)S(=O)(=O)Nc2ccc(cc2)C(O)(C(F)(F)F)C(F)(F)F,CHEMBL1735739,18000,4.74472749489669,inactive
O=C(NNCc1ccccc1)c2ccccn2,CHEMBL1736959,67568,4.17025893591917,inactive
CN(C)c1cccc(c1)c2cc(Nc3ccc(O)cc3C)ncn2,CHEMBL1867634,67535,4.17047109579997,inactive
COc1ccc2Oc3cc(NCCN(C)C)ccc3C(=O)c2c1,CHEMBL1885654,67460,4.17095366314682,inactive
COc1cccc(c1)c2nc3c4ccccc4CCn3n2,CHEMBL1889136,67534,4.17047752650549,inactive
c1ccc(cc1)c2cnc(nn2)c3ccccc3,CHEMBL1890436,67538,4.17045180425472,inactive
CC(C)C(N)c1csc(Nc2nncc3ccccc23)n1,CHEMBL1890630,67135,4.17305100674707,inactive
[O-][N+](=O)c1ccccc1N\N=C\c2c[nH]c3ccccc23,CHEMBL1892270,67541,4.17043251356636,inactive
COc1ccc(NC2=C(C(=O)N(C2=O)c3ccccc3)c4ccccc4)cc1,CHEMBL189228,260,6.58502665202918,active
C1Oc2ccc(Nc3nc(cs3)c4ccccc4)cc2O1,CHEMBL1894768,67622,4.16991198861138,inactive
CCN1C(=O)C(=C(C1=O)c2ccccc2)Nc3ccc(Cl)cc3,CHEMBL189532,575,6.24033215531037,active
CC(C)(C)c1ccc(Nc2[nH]nc3ccccc23)cc1,CHEMBL1897244,67554,4.17034893048361,inactive
COc1ccc(NC2=C(C(=O)N(Cc3ccccc3)C2=O)c4ccccc4)cc1,CHEMBL189938,40,7.39794000867204,active
CCCc1nc2c(C)cc(Br)cn2c1Cc3ccc(C)cc3,CHEMBL1899455,67547,4.17039393476006,inactive
CN(C)CCNc1ncnc2c1ncn2[C@H]3CN(Cc4cccnc4)C[C@@H](CO)O3,CHEMBL1906007,67490,4.17076057185861,inactive
Clc1ccc(NC2=C(C(=O)N(Cc3ccccc3)C2=O)c4ccccc4)cc1,CHEMBL190901,110,6.95860731484177,active
Cc1ccc(cc1)c2noc(n2)c3cccs3,CHEMBL191015,67527,4.17052254411051,inactive
CCN1C(=O)C(=C(C1=O)c2ccccc2)Nc3ccc(OC)cc3,CHEMBL191263,200,6.69897000433602,active
COc1ccc(NC2=C(C(=O)N(C)C2=O)c3ccccc3)cc1,CHEMBL191419,300,6.52287874528034,active
CC(=O)Oc1ccc2CC[C@H]3[C@](C)(CCC[C@]3(C)c2c1)C(=O)OC(=O)C4(C)CCC[C@@]5(C)[C@H]4CCc6ccc(OC(=O)C)cc56,CHEMBL191965,6,8.34948500216801,active
C[C@@]1(CCC[C@@]2(C)[C@H]1CCc3ccc(OP(=O)(O)Oc4ccc5CC[C@H]6[C@](C)(CCC[C@]6(C)c5c4)C(=O)O)cc23)C(=O)O,CHEMBL192277,10000,5,inactive
C[C@@]1(CCC[C@@]2(C)[C@H]1CCc3ccc(O)cc23)C(=O)OCCC=C,CHEMBL194192,50000,4.30102999566398,inactive
C[C@@]1(CCC[C@@]2(C)[C@H]1CCc3ccccc23)C(=O)NCC4(CCCCC4)c5ccccc5,CHEMBL194353,50000,4.30102999566398,inactive
C[C@@]1(CCC[C@@]2(C)[C@H]1CCc3ccc(O)cc23)C(=O)NC4C5CC6CC(CC4C6)C5,CHEMBL194409,26900,4.86062319952359,inactive
C[C@@]1(CCC[C@@]2(C)[C@H]1CCc3ccccc23)C(=O)NC(=O)C4(CCCCC4)c5ccccc5,CHEMBL194573,50000,4.30102999566398,inactive
COc1ccc(cc1)c2cn3c4CCCCc4sc3n2,CHEMBL194594,67535,4.17047109579997,inactive
C[C@@]1(CCC[C@@]2(C)[C@H]1CCc3ccc(O)cc23)C(=O)NCC45CC6CC(CC(C6)C4)C5,CHEMBL194642,50000,4.30102999566398,inactive
C[C@@]1(CCC[C@@]2(C)[C@H]1CCc3ccccc23)C(=O)NC(=O)C45CC6CC(CC(C6)C4)C5,CHEMBL194679,50000,4.30102999566398,inactive
C[C@@]1(CCC[C@@]2(C)[C@H]1CCc3ccccc23)C(=O)N4CCC(CC4)c5ccccc5,CHEMBL194733,70,7.15490195998574,active
C[C@@]1(CCC[C@@]2(C)[C@H]1CCc3ccccc23)C(=O)CC(=O)C45CC6CC(CC(C6)C4)C5,CHEMBL194866,50000,4.30102999566398,inactive
CC1(COC(=O)[C@@]2(C)CCC[C@@]3(C)[C@H]2CCc4ccc(O)cc34)CCC[C@@]5(C)[C@H]1CCc6ccc(O)cc56,CHEMBL195184,100,7,active
C[C@@]1(CCC[C@@]2(C)[C@H]1CCc3ccc(O)cc23)C(=O)OCC=C,CHEMBL196106,50000,4.30102999566398,inactive
C[C@@]1(CCC[C@@]2(C)[C@H]1CCc3ccc(O)cc23)C(=O)NCCc4ccccc4,CHEMBL196145,50000,4.30102999566398,inactive
CCOC(=O)C12CC3CC(CC(C3)(C1)NC(=O)[C@@]4(C)CCC[C@@]5(C)[C@H]4CCc6ccc(O)cc56)C2,CHEMBL196335,10000,5,inactive
C[C@@]1(CCC[C@@]2(C)[C@H]1CCc3ccccc23)C(=O)N4CCCC(C4)c5ccccc5,CHEMBL196340,100,7,active
COc1cc(ccc1N\C=C\C(=O)c2cccs2)[N+](=O)[O-],CHEMBL1967857,67547,4.17039393476006,inactive
OC1=C(\C=N\c2ccccc2)C(=O)c3ccccc13,CHEMBL1970478,67537,4.17045823467458,inactive
N(\N=C\c1ccccc1)C2=Nc3cccc4cccc2c34,CHEMBL1971324,67515.5,4.17059654033062,inactive
C1Oc2cc3nn4c(OCc5ccccc45)c3cc2O1,CHEMBL1971443,67615,4.16995694762964,inactive
C[C@@]1(CCC[C@@]2(C)[C@H]1CCc3ccccc23)C(=O)N4CCC5(CC4)C=Cc6ccccc56,CHEMBL197265,1500,5.82390874094432,inactive
CC1(C)C2CCC(NC(=O)[C@@]3(C)CCC[C@@]4(C)[C@H]3CCc5ccc(O)cc45)C1C2,CHEMBL197522,50000,4.30102999566398,inactive
CN(C)\C=N\C(=S)Nc1ccc(Cl)cc1,CHEMBL1977087,67490,4.17076057185861,inactive
CSc1ccc(\C=N\Nc2ccc(Cl)c(c2)C(=O)O)cc1,CHEMBL1979295,67541,4.17043251356636,inactive
O=C(N\N=C\c1cccs1)c2[nH]nc3CCCc23,CHEMBL1988883,67519,4.17057399851655,inactive
NC(=S)N\N=C\c1oc(cc1)c2ccc(Cl)c(Cl)c2,CHEMBL1990036,67541,4.17043251356636,inactive
Clc1ccccc1\C=N\NC2=Nc3cccc4cccc2c34,CHEMBL1992346,67554,4.17034893048361,inactive
C[C@@]1(CCC[C@@]2(C)[C@H]1CCc3ccc(O)cc23)C(=O)NC45CC6CC(CC(C6)C4)C5,CHEMBL199255,220,6.65757731917779,active
C\C(=N/c1ccc(C)cc1)\c2sc3ccccc3c2O,CHEMBL1993029,67533,4.17048395730623,inactive
COc1ccc(cc1)C(=O)\C=C\Nc2cc(C)ccn2,CHEMBL1995156,67574,4.17022037252817,inactive
CN(C)c1ccc2C(=O)c3ccccc3Oc2n1,CHEMBL2005801,67622,4.16991198861138,inactive
C\N=C\1/SC=C(N1\N=C\c2ccc(O)c(O)c2O)c3ccccc3F,CHEMBL2007180,67541,4.17043251356636,inactive
CCCc1c(OCCCN(C)c2ccc(CC(=O)O)cc2)ccc3c(noc13)C(F)(F)F,CHEMBL207019,360,6.44369749923271,active
CCCc1c(OCCCNc2ccc(CC(=O)O)cc2)ccc3c(noc13)C(F)(F)F,CHEMBL207103,7700,5.11350927482752,inactive
CCCc1c(OCCCN(C)c2ccc(cc2)C(=O)O)ccc3c(noc13)C(F)(F)F,CHEMBL207142,5100,5.29242982390206,inactive
CCCc1c(OCCCN2C(=O)Cc3cc(ccc23)C(=O)O)ccc4c(noc14)C(F)(F)F,CHEMBL207382,4400,5.35654732351381,inactive
